age,day,campaign,pdays,month_new,job_new,marital_new,education_new,default_new,housing_new,loan_new,contact_new,poutcome_new,balance_new,duration_new,y
35,21,1,-1,10,4,1,2,0,1,0,2,3,0.0,4.0,0
55,11,2,-1,8,3,1,0,0,0,0,0,3,578.0,189.0,1
44,15,2,-1,5,1,1,1,0,1,0,2,3,1786.0,452.0,0
45,13,5,176,5,1,1,1,0,1,0,0,1,192.0,154.0,0
34,25,1,-1,5,4,1,2,0,0,0,0,3,333.0,170.0,1
54,29,3,-1,7,3,0,2,0,0,1,0,3,9.0,136.0,0
51,29,1,-1,1,4,1,1,0,0,0,0,3,873.0,273.0,0
38,7,1,-1,5,4,2,2,0,1,0,2,3,673.0,184.0,0
46,29,2,-1,7,6,1,2,0,0,0,1,3,1148.0,104.0,0
34,2,1,-1,2,10,0,2,0,1,0,0,3,182.0,170.0,0
32,13,1,-1,1,4,2,2,0,0,0,0,3,1962.0,130.0,1
56,19,6,-1,8,4,1,2,0,0,0,0,3,982.0,113.0,0
35,16,1,-1,7,1,1,1,0,1,0,0,3,975.0,102.0,0
41,5,1,-1,2,0,0,1,0,0,0,0,3,8.0,92.0,0
36,16,3,-1,5,1,1,1,0,1,0,2,3,513.0,427.0,0
26,12,1,294,5,2,1,2,0,1,0,0,0,38.0,119.0,0
42,7,3,-1,5,1,1,0,0,1,0,2,3,223.0,41.0,0
42,28,1,-1,1,3,2,1,0,0,0,1,3,578.0,44.0,0
36,13,2,-1,4,4,2,3,0,0,0,0,3,62.0,398.0,1
51,11,4,-1,10,5,1,1,0,1,0,0,3,0.0,146.0,0
33,28,2,-1,7,7,2,1,0,1,0,0,3,0.0,174.0,0
53,29,1,-1,5,5,1,1,0,1,0,2,3,1004.0,155.0,0
33,18,3,-1,7,1,1,1,0,0,1,0,3,0.0,453.0,1
53,24,2,-1,7,4,1,2,0,1,0,0,3,602.0,58.0,0
30,26,3,-1,8,9,2,1,0,0,0,0,3,893.0,45.0,0
25,26,1,-1,5,4,2,2,0,1,0,0,3,1602.0,154.0,0
45,8,1,-1,5,1,1,0,0,1,0,2,3,85.0,162.0,0
39,8,1,-1,5,0,2,1,0,1,0,0,3,1965.0,247.0,0
31,7,1,-1,7,0,2,2,0,0,1,0,3,383.0,305.0,1
54,15,2,-1,7,5,0,1,0,1,0,0,3,13.0,197.0,0
55,12,1,-1,6,1,0,0,0,0,0,2,3,215.0,202.0,0
44,6,1,322,5,7,1,1,0,1,0,0,0,1872.0,175.0,0
35,2,1,-1,6,7,2,1,0,1,0,2,3,257.0,518.0,0
39,23,1,-1,7,1,1,1,0,0,0,0,3,1508.0,281.0,1
31,13,6,182,7,9,1,2,0,0,0,0,2,2166.0,547.0,1
52,17,1,-1,11,4,1,0,0,1,1,0,3,0.0,121.0,0
44,21,5,-1,5,1,1,0,0,1,0,2,3,858.0,362.0,0
55,20,2,147,11,2,1,2,0,0,0,1,0,625.0,88.0,0
38,5,2,-1,6,7,1,1,0,0,0,2,3,2600.0,27.0,0
33,7,2,138,4,7,1,1,0,1,0,0,0,387.0,327.0,0
59,18,1,-1,6,0,1,1,0,0,0,2,3,479.0,326.0,0
42,2,2,92,6,7,1,1,0,1,0,0,2,1376.0,271.0,1
33,8,4,-1,8,4,2,2,0,1,0,0,3,308.0,97.0,0
36,17,4,-1,6,1,0,0,0,0,0,2,3,553.0,19.0,0
59,28,2,-1,1,5,0,1,0,0,1,0,3,208.0,503.0,0
37,15,2,-1,7,1,1,1,0,1,0,0,3,0.0,129.0,0
37,21,1,-1,5,4,1,2,0,1,1,2,3,547.0,143.0,0
58,5,4,-1,6,5,1,1,0,1,0,2,3,150.0,420.0,0
32,18,1,180,5,7,1,1,0,1,1,0,0,-489.0,93.0,0
45,17,1,132,11,9,1,1,0,1,0,0,0,1477.0,75.0,0
27,5,1,-1,2,0,1,1,0,1,0,0,3,73.0,140.0,0
59,6,3,-1,6,11,2,1,0,0,0,2,3,3237.0,100.0,0
32,20,1,170,11,1,1,1,0,1,0,0,1,0.0,189.0,0
59,11,1,-1,7,0,0,2,0,0,0,0,3,39.0,67.0,0
43,11,2,-1,8,9,0,1,0,0,0,0,3,159.0,160.0,0
52,15,6,272,4,7,1,1,0,1,0,0,0,2904.0,201.0,0
36,5,5,-1,6,4,1,2,0,1,0,2,3,1357.0,74.0,0
36,12,3,-1,8,10,0,1,0,0,0,0,3,871.0,396.0,1
28,14,2,-1,5,0,2,1,0,0,0,0,3,3.0,138.0,1
47,30,3,-1,1,9,0,1,0,1,1,0,3,1194.0,113.0,0
54,28,2,-1,5,9,1,2,1,1,0,2,3,337.0,302.0,0
37,21,3,-1,8,6,1,1,0,1,1,0,3,744.0,161.0,0
34,5,1,-1,8,1,2,2,0,0,0,0,3,42.0,297.0,1
48,27,2,-1,5,4,0,2,0,1,0,2,3,108.0,89.0,0
44,3,2,-1,6,9,1,2,0,0,0,0,3,717.0,150.0,1
40,7,1,-1,5,5,1,0,0,1,0,2,3,407.0,502.0,0
44,20,2,-1,6,4,0,2,0,1,0,2,3,2237.0,125.0,0
36,30,1,-1,5,4,2,2,0,1,0,2,3,1089.0,126.0,0
35,21,2,-1,11,2,1,1,0,0,0,0,3,2971.0,112.0,0
46,19,2,-1,6,2,1,2,0,0,0,2,3,341.0,318.0,0
38,30,2,-1,7,9,2,2,0,0,0,0,3,2350.0,101.0,0
33,7,1,-1,5,3,1,2,0,1,1,2,3,98.0,109.0,0
28,21,1,-1,7,9,1,2,0,1,0,0,3,739.0,316.0,0
49,20,1,-1,4,7,1,1,0,1,0,0,3,1345.0,254.0,0
25,15,2,-1,5,9,2,1,0,1,0,0,3,173.0,186.0,0
47,14,4,-1,5,0,1,1,0,1,1,0,3,1863.0,151.0,0
39,8,1,-1,5,1,1,1,0,1,0,0,3,860.0,312.0,0
29,29,1,120,9,0,2,2,0,0,0,0,0,14.0,87.0,1
39,30,1,-1,5,4,1,1,0,1,0,2,3,1034.0,306.0,0
54,16,5,-1,7,4,1,2,0,0,0,0,3,0.0,118.0,0
30,4,1,-1,2,1,2,1,0,1,0,0,3,5.0,196.0,0
56,30,2,149,10,5,1,0,0,0,0,0,0,1947.0,547.0,1
37,20,1,-1,4,0,2,1,0,1,0,0,3,-296.0,81.0,0
31,14,6,-1,8,9,1,1,0,0,0,0,3,547.0,204.0,1
27,18,1,-1,7,6,2,2,1,0,1,0,3,5.0,384.0,1
35,17,2,318,4,7,1,3,0,1,0,0,1,1935.0,97.0,0
55,6,1,-1,2,4,0,1,0,1,1,0,3,698.0,25.0,0
56,9,2,-1,5,0,1,0,0,1,0,2,3,202.0,178.0,0
52,30,1,-1,5,4,1,1,0,1,0,2,3,428.0,153.0,0
43,9,1,-1,7,4,0,2,0,0,1,0,3,-410.0,189.0,1
29,10,1,-1,7,7,2,1,0,0,1,0,3,-293.0,150.0,0
58,2,1,-1,2,5,1,1,0,0,0,0,3,1227.0,277.0,1
36,6,1,-1,5,1,1,1,0,1,0,2,3,0.0,337.0,0
23,18,1,-1,5,8,2,1,0,1,0,0,3,1029.0,68.0,0
67,17,1,-1,8,5,1,0,0,0,0,0,3,585.0,109.0,0
41,5,3,-1,6,10,2,0,0,0,0,0,3,216.0,547.0,1
42,7,1,-1,5,4,1,2,0,1,0,2,3,263.0,254.0,0
40,3,4,270,2,4,0,2,0,1,0,0,1,502.0,267.0,0
48,4,1,1,8,3,2,0,0,0,0,0,2,46.0,118.0,0
36,17,2,322,4,1,1,1,0,1,0,0,0,0.0,87.0,0
41,6,1,-1,6,2,1,0,0,0,0,2,3,406.0,272.0,0
33,20,1,-1,11,8,1,2,0,0,0,0,3,3214.0,60.0,0
39,20,1,171,11,7,0,1,0,1,0,0,0,892.0,34.0,0
27,2,1,-1,2,4,2,2,1,1,0,0,3,1414.0,95.0,0
31,26,6,-1,5,9,1,1,0,1,0,2,3,1032.0,70.0,0
49,19,1,-1,6,4,1,2,0,0,0,2,3,3022.0,38.0,0
24,14,1,-1,4,9,2,1,0,0,0,0,3,139.0,259.0,1
46,22,2,-1,8,1,1,0,0,0,0,0,3,255.0,95.0,0
33,1,1,-1,6,10,2,1,0,0,0,2,3,427.0,12.0,0
29,21,1,-1,5,4,1,1,0,1,1,2,3,-559.0,485.0,0
34,8,2,-1,5,9,0,1,0,1,0,0,3,136.0,136.0,0
49,20,2,-1,8,7,1,1,0,0,0,0,3,314.0,30.0,0
39,17,1,-1,6,1,1,0,0,0,0,2,3,1564.0,57.0,0
69,9,1,-1,9,5,1,1,0,0,0,1,3,745.0,547.0,0
45,4,1,-1,2,4,0,0,0,0,1,0,3,274.0,101.0,0
39,5,2,-1,5,0,0,1,0,1,0,0,3,676.0,281.0,0
53,19,3,-1,11,4,1,2,0,0,1,0,3,57.0,84.0,0
42,28,1,169,1,10,0,1,0,0,0,0,0,759.0,97.0,0
31,7,2,345,5,1,2,1,0,1,0,0,1,0.0,113.0,0
48,20,4,-1,8,0,1,1,0,0,0,0,3,0.0,108.0,0
34,30,2,-1,4,4,1,2,0,1,0,0,3,-308.0,140.0,0
57,5,1,-1,6,1,1,0,0,0,0,2,3,60.0,90.0,0
40,12,5,286,5,7,1,1,0,1,0,0,0,1116.0,350.0,0
52,13,6,-1,5,4,0,1,0,1,0,0,3,-607.0,449.0,0
35,19,4,-1,8,9,2,1,0,0,0,0,3,417.0,92.0,0
31,28,1,-1,5,9,2,0,0,1,0,2,3,449.0,174.0,0
26,9,1,-1,7,10,2,1,0,0,0,0,3,111.0,537.0,1
58,18,4,-1,1,11,1,2,0,0,0,1,3,327.0,124.0,0
53,27,1,-1,5,1,1,0,0,1,1,2,3,1715.0,27.0,0
37,17,2,-1,6,3,2,0,0,0,0,2,3,1088.0,131.0,0
35,29,2,240,1,9,0,1,1,0,0,0,1,362.0,329.0,0
48,7,1,-1,5,0,1,1,0,1,0,0,3,-30.0,133.0,0
38,14,4,-1,5,4,0,2,0,1,0,0,3,1149.0,91.0,0
32,31,5,-1,7,7,1,0,0,1,0,0,3,-109.0,77.0,0
49,11,2,-1,8,2,1,1,0,0,0,0,3,348.0,105.0,0
29,30,1,296,4,1,2,1,0,1,1,0,1,734.0,259.0,0
27,28,5,-1,7,1,2,1,0,0,1,0,3,103.0,53.0,0
46,13,5,175,5,2,2,2,0,1,0,1,0,1410.0,91.0,1
40,17,2,-1,4,9,0,1,0,1,1,0,3,300.0,386.0,0
40,17,2,-1,7,1,0,1,0,1,1,0,3,393.0,291.0,0
27,22,4,-1,7,0,1,1,0,1,0,0,3,-790.0,273.0,0
37,28,4,-1,7,1,1,1,0,1,0,0,3,965.0,119.0,0
50,13,3,-1,5,1,1,2,0,1,0,0,3,267.0,187.0,0
51,29,1,-1,5,7,1,1,0,1,1,2,3,-178.0,48.0,0
49,2,1,331,4,0,1,1,0,1,0,0,0,182.0,303.0,0
34,15,2,177,5,9,1,1,0,1,0,0,1,393.0,314.0,0
41,31,3,-1,7,9,2,1,0,0,0,0,3,3023.0,547.0,0
34,18,1,-1,11,9,2,1,0,1,0,0,3,1259.0,121.0,0
35,26,1,114,8,9,2,2,0,1,0,0,0,992.0,79.0,0
33,29,2,-1,8,7,1,1,0,0,0,0,3,28.0,73.0,0
31,29,2,-1,8,9,2,1,0,0,0,0,3,0.0,157.0,0
38,13,2,183,10,4,1,2,0,0,0,0,2,413.0,252.0,1
24,15,1,-1,6,0,2,2,0,0,1,0,3,106.0,77.0,0
49,7,3,-1,8,1,1,0,0,1,0,0,3,0.0,76.0,0
35,15,1,390,6,4,2,2,0,0,0,0,0,2015.0,60.0,0
56,5,3,-1,8,9,1,1,0,1,0,0,3,203.0,335.0,0
31,29,2,-1,1,2,2,2,0,0,0,0,3,137.0,445.0,0
30,28,3,272,10,0,2,1,0,1,0,0,0,914.0,524.0,0
32,14,2,-1,7,9,1,1,0,1,0,0,3,396.0,41.0,0
54,27,2,-1,5,0,0,1,0,1,0,2,3,-288.0,138.0,0
40,11,1,-1,6,0,0,1,0,1,0,2,3,1967.0,363.0,0
53,9,2,-1,5,1,1,1,0,1,0,2,3,-135.0,193.0,0
47,5,2,285,5,9,1,1,0,1,0,0,0,232.0,166.0,0
38,29,2,-1,8,9,2,1,0,1,0,0,3,332.0,73.0,0
47,2,1,266,2,0,2,1,0,0,0,0,0,15.0,71.0,0
39,26,2,-1,8,3,1,3,0,0,0,0,3,0.0,92.0,0
24,13,3,-1,5,0,2,1,0,1,0,2,3,507.0,210.0,0
55,7,1,98,9,0,1,1,0,0,0,0,2,602.0,350.0,1
30,2,1,-1,2,4,2,2,0,0,1,0,3,604.0,475.0,0
37,15,6,-1,7,0,1,1,0,1,0,1,3,0.0,280.0,0
44,6,3,-1,8,9,1,1,0,1,1,1,3,339.0,244.0,0
37,20,2,195,11,9,0,1,0,1,1,0,1,3068.0,370.0,0
37,19,6,-1,8,4,0,2,0,1,0,0,3,481.0,97.0,0
41,28,3,-1,5,7,1,1,0,1,0,2,3,803.0,88.0,0
47,15,1,-1,7,3,1,0,0,1,0,1,3,0.0,162.0,0
33,21,1,-1,7,1,1,1,0,1,1,0,3,681.0,357.0,0
54,14,1,-1,5,7,1,0,0,1,0,0,3,8.0,143.0,0
49,17,4,-1,6,7,1,1,0,0,0,2,3,494.0,196.0,0
34,3,2,-1,2,1,2,0,0,0,1,0,3,517.0,330.0,1
36,7,4,358,5,1,1,0,0,1,0,0,0,441.0,100.0,0
35,9,1,-1,7,3,1,0,0,0,1,1,3,0.0,17.0,0
51,18,5,-1,8,1,1,1,0,0,0,0,3,193.0,146.0,1
26,26,1,-1,2,1,2,1,0,0,0,0,3,834.0,90.0,0
50,7,1,-1,5,4,1,1,0,1,1,0,3,0.0,55.0,0
41,7,3,-1,7,1,1,0,0,1,0,0,3,484.0,321.0,0
29,15,1,93,10,1,2,1,0,0,0,0,1,2806.0,294.0,1
39,5,1,-1,5,1,1,1,0,1,0,2,3,483.0,282.0,0
34,6,1,-1,5,1,1,1,0,0,0,2,3,0.0,195.0,0
33,26,2,-1,5,9,1,1,0,1,0,2,3,168.0,238.0,0
28,24,1,-1,7,1,1,1,0,1,0,0,3,258.0,134.0,0
36,28,6,-1,8,9,1,2,0,0,0,0,3,837.0,68.0,0
29,4,2,-1,6,8,2,1,0,1,0,2,3,200.0,87.0,0
51,12,5,-1,6,3,1,0,0,0,0,2,3,2499.0,309.0,0
38,30,1,2,1,4,1,2,0,1,0,0,1,-70.0,140.0,0
33,9,1,-1,5,1,0,0,0,0,0,2,3,60.0,131.0,0
37,13,3,-1,5,4,2,1,0,0,0,0,3,1572.0,499.0,1
35,13,3,371,5,7,0,1,0,1,0,1,0,78.0,547.0,1
42,29,2,-1,5,1,1,1,0,1,1,2,3,205.0,313.0,0
52,16,1,-1,5,9,2,1,0,1,0,2,3,36.0,335.0,0
28,4,2,-1,6,1,2,1,0,1,0,2,3,1232.0,201.0,0
44,18,5,-1,6,1,1,0,0,0,0,2,3,0.0,192.0,0
32,30,2,-1,5,4,1,2,0,1,0,2,3,132.0,547.0,1
56,27,2,-1,5,5,0,1,0,1,0,2,3,-663.0,243.0,0
45,28,2,-1,1,1,1,1,0,0,0,0,3,-96.0,517.0,0
25,23,2,-1,5,8,2,1,0,1,0,2,3,1765.0,135.0,0
36,16,4,-1,3,2,0,2,0,0,0,0,3,3407.0,392.0,1
30,4,1,92,8,3,2,2,0,0,0,0,2,19.0,139.0,0
26,15,4,186,12,7,2,2,0,0,0,0,2,12.0,72.0,0
33,28,1,-1,5,0,1,1,0,1,0,2,3,393.0,383.0,0
39,23,3,-1,7,1,2,1,0,0,1,0,3,94.0,87.0,0
33,18,6,-1,5,1,1,0,0,1,1,0,3,-132.0,170.0,0
39,4,1,-1,2,0,0,1,0,0,0,0,3,512.0,275.0,1
39,29,2,-1,5,1,1,1,1,0,0,2,3,-16.0,285.0,0
28,13,1,-1,5,1,1,1,0,1,1,2,3,-185.0,170.0,0
52,3,1,-1,6,1,0,0,0,1,1,2,3,196.0,63.0,0
30,30,1,-1,4,0,2,1,0,0,0,0,3,213.0,168.0,0
28,17,1,-1,10,1,2,1,0,1,0,2,3,9.0,115.0,0
43,25,6,-1,8,9,1,1,0,0,0,0,3,246.0,113.0,0
36,2,2,-1,10,4,1,2,0,0,0,0,3,22.0,91.0,0
50,4,1,-1,8,11,1,3,0,0,0,0,3,1533.0,157.0,0
30,18,1,-1,5,1,0,0,0,1,0,0,3,53.0,116.0,0
39,28,4,-1,8,4,1,2,0,0,0,0,3,45.0,148.0,0
49,17,1,-1,6,9,1,2,0,0,0,0,3,1071.0,169.0,1
42,19,4,169,11,7,1,2,0,1,0,1,0,412.0,142.0,0
35,17,1,331,4,1,1,1,0,1,0,0,0,528.0,61.0,0
56,19,1,-1,6,5,1,1,1,0,1,2,3,101.0,330.0,0
58,7,4,-1,8,5,1,1,0,0,0,0,3,13.0,92.0,0
32,9,2,-1,7,0,1,2,0,0,0,0,3,57.0,530.0,1
34,12,2,-1,8,4,2,2,0,1,0,0,3,2835.0,107.0,0
42,6,3,-1,8,9,1,2,0,0,0,0,3,446.0,286.0,1
28,28,4,-1,5,4,2,2,0,1,1,2,3,355.0,300.0,0
31,9,3,-1,5,0,1,1,0,0,0,2,3,535.0,249.0,0
26,6,3,-1,2,11,2,1,0,0,0,1,3,3247.0,341.0,0
29,9,2,224,3,9,1,2,0,0,0,0,0,676.0,93.0,1
31,28,4,-1,1,7,2,1,0,0,0,1,3,374.0,49.0,0
29,4,3,-1,6,1,2,0,0,1,0,2,3,950.0,135.0,0
49,11,1,-1,5,1,1,1,0,1,0,1,3,0.0,52.0,0
48,20,1,-1,11,2,1,0,0,0,0,0,3,2675.0,123.0,0
55,17,3,-1,6,1,1,0,0,0,0,2,3,2896.0,138.0,0
25,23,1,-1,7,9,2,2,0,0,0,0,3,148.0,421.0,1
35,21,1,-1,7,1,1,1,0,0,1,0,3,187.0,178.0,0
29,15,3,-1,7,9,1,3,0,0,0,0,3,2.0,65.0,0
48,5,2,-1,5,10,1,1,0,1,0,2,3,41.0,179.0,0
55,27,3,103,5,0,0,1,0,0,0,0,2,1872.0,76.0,0
54,13,1,-1,5,0,0,1,0,0,0,2,3,1814.0,521.0,0
33,4,4,334,5,7,2,1,0,1,0,0,1,489.0,297.0,0
46,8,1,-1,5,7,1,1,0,1,0,2,3,2019.0,357.0,0
55,12,1,457,8,4,1,0,0,0,0,0,0,113.0,306.0,1
38,30,1,-1,5,4,1,2,0,1,0,2,3,2548.0,60.0,0
57,17,1,-1,11,0,1,0,0,1,0,1,3,1694.0,378.0,0
27,4,1,-1,6,4,2,2,0,1,1,2,3,648.0,174.0,0
56,26,2,-1,5,5,1,1,0,1,0,2,3,74.0,152.0,0
41,9,2,-1,5,0,1,1,0,1,1,2,3,442.0,344.0,0
43,29,2,-1,7,1,1,1,0,0,0,1,3,1149.0,237.0,0
51,24,1,-1,7,7,1,1,0,0,1,0,3,53.0,192.0,0
35,8,1,-1,5,9,1,1,0,1,0,2,3,319.0,74.0,0
27,23,3,-1,6,4,2,2,0,0,0,0,3,446.0,205.0,1
59,7,2,-1,8,0,1,1,0,0,1,0,3,1675.0,113.0,0
38,31,4,-1,7,1,2,1,0,1,0,0,3,1911.0,74.0,0
47,28,2,-1,4,4,0,2,0,0,0,0,3,0.0,186.0,1
41,11,1,308,5,0,1,1,0,1,1,0,0,1395.0,85.0,0
26,14,3,-1,5,1,2,0,0,1,0,0,3,93.0,43.0,0
29,10,1,-1,7,9,2,1,0,0,1,1,3,1714.0,45.0,0
53,16,4,-1,5,9,0,1,0,1,0,2,3,751.0,343.0,0
35,17,2,-1,4,4,2,2,0,1,0,0,3,620.0,57.0,0
28,27,1,-1,5,1,1,1,0,1,0,2,3,0.0,547.0,0
30,6,3,-1,8,4,2,2,0,0,0,0,3,223.0,106.0,1
32,15,3,368,5,0,1,1,0,0,0,0,0,337.0,51.0,0
33,14,1,102,8,6,1,2,0,0,0,0,0,263.0,257.0,1
42,12,2,-1,5,4,0,2,0,1,0,2,3,1750.0,248.0,0
33,21,2,-1,5,0,1,1,0,1,0,2,3,1499.0,144.0,0
38,3,5,-1,6,7,1,1,0,1,0,2,3,823.0,132.0,0
57,30,1,86,4,0,1,1,0,0,0,0,2,169.0,319.0,1
52,19,1,-1,6,1,1,0,0,1,0,2,3,1409.0,224.0,0
36,21,2,-1,5,4,1,3,0,1,1,2,3,-35.0,17.0,0
57,5,1,-1,6,3,0,0,0,0,0,2,3,3063.0,21.0,0
47,19,1,-1,6,0,1,3,0,0,0,2,3,989.0,116.0,0
42,13,1,300,4,2,1,2,0,1,0,0,0,1068.0,444.0,1
51,30,3,-1,11,9,1,2,0,0,0,0,3,2506.0,210.0,0
32,20,4,-1,11,0,1,2,0,1,0,0,3,233.0,102.0,0
32,23,6,-1,5,0,1,1,0,1,0,2,3,506.0,188.0,0
52,19,5,-1,6,5,1,1,0,0,0,2,3,1282.0,148.0,0
31,28,2,-1,1,7,2,3,1,0,0,0,3,-10.0,134.0,1
31,21,1,-1,7,0,0,1,0,1,0,0,3,1890.0,547.0,0
44,20,1,-1,11,0,2,1,0,1,0,0,3,11.0,530.0,0
53,17,3,-1,6,3,2,0,0,0,0,2,3,1238.0,23.0,0
37,18,1,179,11,9,1,1,0,1,0,0,0,0.0,173.0,0
29,4,1,-1,6,7,2,1,0,1,1,2,3,447.0,106.0,0
29,7,1,-1,5,2,1,0,0,1,1,2,3,56.0,336.0,0
39,28,4,-1,1,9,1,1,0,1,0,0,3,24.0,79.0,0
55,18,2,-1,11,7,1,2,0,0,1,0,3,606.0,114.0,0
36,18,2,360,5,1,2,0,0,1,0,0,0,90.0,50.0,0
38,20,3,151,4,7,0,0,0,1,0,0,0,0.0,355.0,0
28,30,2,2,1,4,2,2,0,0,0,1,1,2080.0,399.0,0
37,6,1,-1,6,6,0,1,0,0,0,2,3,231.0,250.0,0
24,4,1,-1,6,8,2,1,0,1,0,2,3,2726.0,283.0,0
54,19,3,-1,11,4,1,2,0,0,0,0,3,0.0,214.0,0
49,14,1,-1,5,1,1,1,0,1,1,2,3,611.0,179.0,0
33,2,1,-1,7,9,1,1,0,1,1,0,3,3000.0,160.0,0
29,4,1,-1,8,4,2,2,0,0,0,0,3,308.0,313.0,1
35,13,6,-1,5,1,1,1,0,1,0,1,3,260.0,155.0,0
43,16,1,-1,5,4,1,1,0,1,0,2,3,-26.0,343.0,0
47,21,1,-1,7,4,0,2,0,0,1,0,3,2105.0,363.0,1
30,31,1,157,8,1,1,0,0,1,0,0,0,201.0,219.0,0
40,14,2,-1,8,9,2,2,0,0,0,0,3,539.0,121.0,0
42,7,3,-1,5,0,1,3,0,0,0,0,3,756.0,116.0,1
30,12,1,68,8,10,2,2,0,0,0,0,2,1159.0,95.0,0
35,5,2,-1,6,4,2,2,0,0,0,0,3,471.0,276.0,1
58,9,1,-1,7,3,1,0,0,1,0,1,3,0.0,148.0,0
37,9,1,-1,5,7,2,1,0,1,1,2,3,253.0,280.0,0
35,15,1,345,5,1,1,1,0,1,0,0,1,253.0,452.0,0
47,29,3,-1,4,0,1,1,0,1,0,0,3,707.0,152.0,0
33,18,1,-1,11,0,1,2,0,1,0,0,3,46.0,95.0,0
52,30,4,-1,5,1,2,3,0,1,0,2,3,905.0,170.0,0
39,20,1,-1,5,1,1,0,0,1,0,2,3,622.0,169.0,0
57,4,2,-1,5,9,1,2,0,0,0,0,3,1103.0,399.0,0
46,4,2,-1,2,1,0,0,1,0,1,0,3,-17.0,81.0,0
46,20,3,-1,8,1,1,1,0,1,1,0,3,15.0,76.0,0
38,2,1,195,2,0,1,1,0,0,1,0,1,-500.0,67.0,0
33,8,1,-1,7,9,1,2,0,0,0,0,3,-258.0,362.0,1
31,8,3,-1,5,1,1,0,0,1,0,2,3,856.0,303.0,0
33,29,1,-1,1,4,1,2,0,1,0,0,3,603.0,265.0,0
51,20,5,-1,4,2,0,2,0,1,1,0,3,4.0,74.0,0
35,18,2,-1,11,9,1,1,0,1,0,0,3,1854.0,401.0,0
35,22,6,-1,7,4,2,2,0,0,0,0,3,219.0,160.0,0
33,2,3,-1,4,4,2,2,0,1,0,0,3,3161.0,313.0,0
34,25,1,-1,5,0,1,1,0,1,1,0,3,75.0,111.0,0
45,22,6,-1,8,7,1,1,0,0,0,0,3,1064.0,210.0,0
40,7,4,-1,7,4,0,1,0,1,0,0,3,-626.0,140.0,0
32,8,1,-1,7,1,1,1,0,1,1,0,3,4.0,173.0,0
43,14,1,838,9,1,1,1,0,1,0,2,1,408.0,6.0,0
30,19,1,-1,10,0,2,1,0,0,0,0,3,648.0,54.0,0
40,15,2,-1,5,4,2,2,0,1,0,2,3,157.0,68.0,0
54,18,5,178,5,1,1,1,0,1,0,0,2,1777.0,13.0,0
29,14,6,-1,5,0,2,1,0,1,0,0,3,65.0,9.0,0
59,12,1,526,10,5,0,0,0,0,0,2,0,606.0,54.0,0
30,6,1,336,5,6,1,2,1,1,0,0,0,-1083.0,401.0,0
38,12,5,288,5,7,1,1,0,1,0,1,0,1616.0,168.0,0
38,22,4,-1,10,4,2,2,0,0,0,0,3,1373.0,119.0,1
53,11,1,-1,6,6,1,2,0,0,0,2,3,1128.0,29.0,0
43,5,1,-1,6,4,1,2,0,0,0,2,3,356.0,80.0,0
47,24,4,-1,7,9,2,2,0,0,1,0,3,31.0,63.0,0
27,18,2,-1,5,9,2,1,0,1,0,0,3,598.0,309.0,0
57,13,3,-1,8,5,2,2,0,0,0,0,3,842.0,284.0,1
40,17,1,-1,11,6,2,2,0,1,0,0,3,1693.0,353.0,0
45,11,1,-1,5,1,1,0,0,1,0,0,3,456.0,255.0,0
46,24,2,-1,7,1,1,1,0,1,0,0,3,310.0,58.0,0
50,17,2,-1,6,4,2,0,0,0,0,2,3,766.0,174.0,0
33,21,2,-1,5,9,1,0,0,0,0,2,3,5.0,57.0,0
42,9,1,-1,7,2,1,2,0,0,0,0,3,0.0,236.0,1
53,21,1,-1,11,2,1,3,0,0,0,0,3,352.0,199.0,0
59,29,1,-1,1,5,1,0,0,0,0,0,3,-411.0,225.0,0
34,3,4,-1,2,7,1,0,0,1,0,0,3,285.0,547.0,0
27,7,2,-1,5,1,2,1,0,1,0,0,3,4.0,153.0,0
54,12,3,-1,8,9,1,1,0,0,0,0,3,479.0,222.0,1
47,26,5,-1,8,7,1,1,0,0,0,0,3,284.0,266.0,1
37,13,1,357,5,7,1,1,0,1,1,0,0,393.0,95.0,0
52,29,1,-1,5,7,1,1,0,1,0,2,3,2081.0,150.0,0
29,28,3,-1,7,4,2,2,0,0,0,0,3,2063.0,44.0,0
33,8,3,-1,7,1,1,2,0,0,1,0,3,870.0,545.0,1
37,18,2,-1,5,1,1,3,0,1,0,0,3,-118.0,21.0,0
55,28,4,-1,8,5,1,1,0,0,0,0,3,185.0,26.0,0
55,18,2,-1,11,4,0,2,0,0,0,0,3,0.0,120.0,0
41,14,5,-1,5,10,2,1,0,1,0,1,3,315.0,28.0,0
42,20,2,-1,11,1,2,1,0,0,0,0,3,985.0,141.0,0
48,12,1,-1,5,4,1,1,0,1,0,0,3,2204.0,45.0,0
37,20,2,-1,11,4,2,2,0,0,0,0,3,2875.0,110.0,0
31,21,1,-1,11,1,2,1,0,0,0,0,3,23.0,116.0,0
33,21,5,-1,5,7,1,1,0,1,0,2,3,881.0,67.0,0
33,29,4,-1,8,9,1,1,0,0,0,0,3,23.0,53.0,0
30,3,2,-1,2,9,2,1,0,0,0,0,3,151.0,276.0,1
42,18,1,-1,11,1,1,1,0,1,1,0,3,1540.0,158.0,0
41,5,3,92,8,9,2,2,0,1,0,0,2,1646.0,172.0,0
33,4,4,-1,2,9,0,1,0,0,0,0,3,464.0,207.0,0
29,12,2,-1,5,10,1,1,0,0,1,2,3,380.0,154.0,0
