age,job,marital,education,default,housing,loan,contact,day,month,duration,campaign,pdays,poutcome,y,month_new,job_new,marital_new,education_new,default_new,housing_new,loan_new,contact_new,poutcome_new,y_new,balance_new,duration_new
26120,39,technician,married,secondary,no,no,no,cellular,2,feb,171,1,-1,unknown,no,2,9,1,1,0,0,0,0,3,0,186.0,171.0
26121,42,blue-collar,married,primary,no,yes,no,cellular,2,feb,272,1,-1,unknown,no,2,1,1,0,0,1,0,0,3,0,199.0,272.0
26122,36,admin.,married,secondary,no,yes,no,cellular,2,feb,130,1,-1,unknown,no,2,0,1,1,0,1,0,0,3,0,854.0,130.0
26123,39,student,single,tertiary,no,no,no,cellular,2,feb,588,1,-1,unknown,yes,2,8,2,2,0,0,0,0,3,1,2103.0,547.0
26124,56,management,married,tertiary,no,no,no,cellular,2,feb,49,1,-1,unknown,no,2,4,1,2,0,0,0,0,3,0,363.0,49.0
26125,35,blue-collar,single,secondary,no,no,no,cellular,2,feb,60,1,-1,unknown,no,2,1,2,1,0,0,0,0,3,0,278.0,60.0
26126,47,admin.,married,secondary,no,no,no,cellular,2,feb,138,1,-1,unknown,no,2,0,1,1,0,0,0,0,3,0,2152.0,138.0
26127,38,services,married,secondary,no,no,yes,cellular,2,feb,182,1,-1,unknown,no,2,7,1,1,0,0,1,0,3,0,-301.0,182.0
26128,43,entrepreneur,married,primary,no,yes,no,cellular,2,feb,70,3,265,other,no,2,2,1,0,0,1,0,0,1,0,629.0,70.0
26129,39,blue-collar,married,secondary,no,yes,no,cellular,2,feb,158,1,-1,unknown,no,2,1,1,1,0,1,0,0,3,0,1044.0,158.0
26130,45,self-employed,married,tertiary,no,yes,no,cellular,2,feb,221,1,206,failure,no,2,6,1,2,0,1,0,0,0,0,430.0,221.0
26131,48,blue-collar,married,secondary,no,yes,no,cellular,2,feb,70,1,250,failure,no,2,1,1,1,0,1,0,0,0,0,578.0,70.0
26133,54,technician,married,secondary,no,no,no,cellular,2,feb,107,1,-1,unknown,no,2,9,1,1,0,0,0,0,3,0,306.0,107.0
26135,45,housemaid,divorced,primary,no,no,no,cellular,2,feb,93,1,235,failure,no,2,3,0,0,0,0,0,0,0,0,221.0,93.0
26136,58,blue-collar,divorced,secondary,no,yes,no,cellular,2,feb,226,1,202,failure,no,2,1,0,1,0,1,0,0,0,0,1103.0,226.0
26137,30,management,married,secondary,no,yes,no,cellular,2,feb,96,1,-1,unknown,no,2,4,1,1,0,1,0,0,3,0,503.0,96.0
26138,35,technician,divorced,secondary,no,yes,no,cellular,2,feb,229,1,-1,unknown,no,2,9,0,1,0,1,0,0,3,0,2823.0,229.0
26139,40,unemployed,single,tertiary,no,yes,yes,cellular,2,feb,73,1,252,failure,no,2,10,2,2,0,1,1,0,0,0,97.0,73.0
26140,48,blue-collar,married,unknown,no,yes,no,cellular,2,feb,212,1,249,other,no,2,1,1,3,0,1,0,0,1,0,439.0,212.0
26141,36,technician,divorced,secondary,no,yes,no,cellular,2,feb,185,1,252,failure,no,2,9,0,1,0,1,0,0,0,0,-94.0,185.0
26142,31,unemployed,divorced,tertiary,no,yes,no,cellular,2,feb,264,1,201,success,no,2,10,0,2,0,1,0,0,2,0,256.0,264.0
26143,54,services,married,secondary,no,yes,no,cellular,2,feb,109,1,186,failure,no,2,7,1,1,0,1,0,0,0,0,514.0,109.0
26144,49,blue-collar,married,primary,no,yes,no,cellular,2,feb,210,1,-1,unknown,no,2,1,1,0,0,1,0,0,3,0,0.0,210.0
26145,46,admin.,divorced,secondary,no,yes,no,cellular,2,feb,149,1,-1,unknown,no,2,0,0,1,0,1,0,0,3,0,0.0,149.0
26146,40,unemployed,divorced,secondary,no,yes,no,cellular,2,feb,134,1,266,failure,no,2,10,0,1,0,1,0,0,0,0,507.0,134.0
26147,30,management,single,tertiary,no,no,yes,cellular,2,feb,475,1,-1,unknown,no,2,4,2,2,0,0,1,0,3,0,604.0,475.0
26148,39,technician,single,secondary,no,yes,no,cellular,2,feb,166,1,258,failure,no,2,9,2,1,0,1,0,0,0,0,614.0,166.0
26149,34,blue-collar,single,secondary,no,no,no,cellular,2,feb,342,1,-1,unknown,no,2,1,2,1,0,0,0,0,3,0,186.0,342.0
26150,31,services,single,secondary,no,no,yes,cellular,2,feb,111,1,-1,unknown,no,2,7,2,1,0,0,1,0,3,0,469.0,111.0
26151,58,retired,married,secondary,no,no,no,cellular,2,feb,41,1,-1,unknown,no,2,5,1,1,0,0,0,0,3,0,195.0,41.0
26152,41,admin.,married,tertiary,no,yes,no,cellular,2,feb,210,1,-1,unknown,no,2,0,1,2,0,1,0,0,3,0,108.0,210.0
26153,58,admin.,divorced,secondary,no,yes,no,cellular,2,feb,244,1,229,other,no,2,0,0,1,0,1,0,0,1,0,0.0,244.0
26154,31,management,married,tertiary,no,yes,no,cellular,2,feb,105,1,-1,unknown,no,2,4,1,2,0,1,0,0,3,0,197.0,105.0
26155,37,self-employed,single,secondary,no,yes,yes,cellular,2,feb,165,1,-1,unknown,no,2,6,2,1,0,1,1,0,3,0,349.0,165.0
26156,43,management,divorced,secondary,no,no,no,cellular,2,feb,430,1,-1,unknown,yes,2,4,0,1,0,0,0,0,3,1,51.0,430.0
26157,34,blue-collar,married,secondary,no,yes,yes,cellular,2,feb,90,1,252,failure,no,2,1,1,1,0,1,1,0,0,0,-271.0,90.0
26158,38,services,married,secondary,no,no,yes,cellular,2,feb,238,1,214,failure,no,2,7,1,1,0,0,1,0,0,0,304.0,238.0
26159,38,technician,married,tertiary,no,yes,no,cellular,2,feb,224,1,269,failure,no,2,9,1,2,0,1,0,0,0,0,447.0,224.0
26160,37,blue-collar,married,primary,no,yes,no,telephone,2,feb,51,1,-1,unknown,no,2,1,1,0,0,1,0,1,3,0,708.0,51.0
26161,40,retired,married,primary,no,yes,no,cellular,2,feb,200,1,271,failure,no,2,5,1,0,0,1,0,0,0,0,407.0,200.0
26163,56,technician,married,secondary,no,no,no,cellular,2,feb,315,2,208,failure,no,2,9,1,1,0,0,0,0,0,0,778.0,315.0
26164,36,unemployed,married,secondary,no,yes,no,cellular,2,feb,619,1,272,failure,no,2,10,1,1,0,1,0,0,0,0,533.0,547.0
26165,60,management,married,tertiary,no,yes,no,cellular,2,feb,343,1,210,success,no,2,4,1,2,0,1,0,0,2,0,553.0,343.0
26166,36,management,married,tertiary,no,no,no,cellular,2,feb,50,1,-1,unknown,no,2,4,1,2,0,0,0,0,3,0,763.0,50.0
26167,56,blue-collar,married,secondary,no,yes,no,cellular,2,feb,148,1,188,failure,no,2,1,1,1,0,1,0,0,0,0,659.0,148.0
26168,37,services,single,secondary,no,yes,no,cellular,2,feb,134,1,271,failure,no,2,7,2,1,0,1,0,0,0,0,174.0,134.0
26169,36,technician,single,secondary,no,no,no,cellular,2,feb,65,1,-1,unknown,no,2,9,2,1,0,0,0,0,3,0,210.0,65.0
26170,38,admin.,married,secondary,no,no,yes,cellular,2,feb,67,1,195,other,no,2,0,1,1,0,0,1,0,1,0,-500.0,67.0
26171,48,services,married,secondary,no,no,no,cellular,2,feb,201,1,-1,unknown,no,2,7,1,1,0,0,0,0,3,0,74.0,201.0
26172,53,management,married,secondary,no,yes,no,cellular,2,feb,66,1,264,failure,no,2,4,1,1,0,1,0,0,0,0,478.0,66.0
26173,27,services,married,primary,no,no,no,cellular,2,feb,141,1,-1,unknown,no,2,7,1,0,0,0,0,0,3,0,921.0,141.0
26175,46,entrepreneur,married,primary,no,no,no,cellular,2,feb,64,1,-1,unknown,no,2,2,1,0,0,0,0,0,3,0,0.0,64.0
26176,45,services,married,secondary,no,yes,no,cellular,2,feb,134,1,252,failure,no,2,7,1,1,0,1,0,0,0,0,-75.0,134.0
26177,46,blue-collar,married,primary,no,yes,no,cellular,2,feb,90,1,-1,unknown,no,2,1,1,0,0,1,0,0,3,0,1941.0,90.0
26178,48,blue-collar,married,secondary,no,yes,yes,cellular,2,feb,212,1,-1,unknown,no,2,1,1,1,0,1,1,0,3,0,244.0,212.0
26179,30,admin.,single,secondary,no,no,yes,cellular,2,feb,7,6,-1,unknown,no,2,0,2,1,0,0,1,0,3,0,585.0,7.0
26180,40,blue-collar,married,secondary,no,yes,yes,cellular,2,feb,241,1,262,other,no,2,1,1,1,0,1,1,0,1,0,746.0,241.0
26181,60,management,married,primary,no,no,no,telephone,2,feb,447,1,-1,unknown,no,2,4,1,0,0,0,0,1,3,0,92.0,447.0
26183,48,services,married,secondary,no,yes,yes,cellular,2,feb,90,1,262,failure,no,2,7,1,1,0,1,1,0,0,0,51.0,90.0
26184,58,admin.,married,secondary,no,no,yes,telephone,2,feb,161,3,5,other,no,2,0,1,1,0,0,1,1,1,0,580.0,161.0
26185,45,technician,married,secondary,no,no,no,cellular,2,feb,197,1,241,other,no,2,9,1,1,0,0,0,0,1,0,1818.0,197.0
26186,47,admin.,single,secondary,no,no,no,cellular,2,feb,71,1,266,failure,no,2,0,2,1,0,0,0,0,0,0,15.0,71.0
26187,53,management,married,primary,no,yes,no,telephone,2,feb,45,1,217,failure,no,2,4,1,0,0,1,0,1,0,0,798.0,45.0
26188,43,services,married,unknown,no,no,no,cellular,2,feb,126,1,-1,unknown,no,2,7,1,3,0,0,0,0,3,0,790.0,126.0
26189,54,self-employed,married,secondary,no,yes,no,cellular,2,feb,165,1,188,failure,no,2,6,1,1,0,1,0,0,0,0,534.0,165.0
26190,36,admin.,married,secondary,no,no,no,cellular,2,feb,302,1,-1,unknown,yes,2,0,1,1,0,0,0,0,3,1,96.0,302.0
26191,36,blue-collar,single,secondary,no,no,no,telephone,2,feb,38,1,-1,unknown,no,2,1,2,1,0,0,0,1,3,0,50.0,38.0
26192,38,services,single,secondary,no,yes,no,cellular,2,feb,60,1,271,failure,no,2,7,2,1,0,1,0,0,0,0,-196.0,60.0
26193,31,technician,divorced,secondary,no,no,no,cellular,2,feb,133,2,-1,unknown,no,2,9,0,1,0,0,0,0,3,0,304.0,133.0
26194,35,admin.,single,tertiary,no,no,no,cellular,2,feb,75,2,-1,unknown,no,2,0,2,2,0,0,0,0,3,0,994.0,75.0
26195,34,management,married,tertiary,no,yes,no,cellular,2,feb,504,1,-1,unknown,no,2,4,1,2,0,1,0,0,3,0,28.0,504.0
26196,46,management,married,tertiary,no,no,no,telephone,2,feb,186,1,-1,unknown,no,2,4,1,2,0,0,0,1,3,0,587.0,186.0
26197,27,student,single,secondary,no,no,no,cellular,2,feb,92,1,-1,unknown,no,2,8,2,1,0,0,0,0,3,0,1411.0,92.0
26198,47,management,single,tertiary,no,yes,no,cellular,2,feb,100,1,-1,unknown,no,2,4,2,2,0,1,0,0,3,0,585.0,100.0
26199,43,blue-collar,married,primary,no,no,no,cellular,2,feb,237,1,-1,unknown,no,2,1,1,0,0,0,0,0,3,0,575.0,237.0
26200,28,technician,single,tertiary,no,yes,yes,cellular,2,feb,100,1,-1,unknown,no,2,9,2,2,0,1,1,0,3,0,-481.0,100.0
26201,54,technician,married,secondary,no,yes,no,cellular,2,feb,242,1,264,failure,no,2,9,1,1,0,1,0,0,0,0,719.0,242.0
26202,42,management,single,tertiary,no,yes,no,cellular,2,feb,142,6,195,failure,no,2,4,2,2,0,1,0,0,0,0,336.0,142.0
26203,34,entrepreneur,married,tertiary,no,yes,no,cellular,2,feb,282,1,-1,unknown,no,2,2,1,2,0,1,0,0,3,0,-508.0,282.0
26204,37,management,married,tertiary,no,no,yes,cellular,2,feb,204,1,-1,unknown,no,2,4,1,2,0,0,1,0,3,0,767.0,204.0
26205,29,unemployed,single,secondary,no,no,no,cellular,2,feb,137,1,-1,unknown,no,2,10,2,1,0,0,0,0,3,0,875.0,137.0
26206,26,student,single,tertiary,no,no,no,telephone,2,feb,237,2,-1,unknown,no,2,8,2,2,0,0,0,1,3,0,376.0,237.0
26207,34,blue-collar,married,primary,no,yes,no,cellular,2,feb,192,1,-1,unknown,no,2,1,1,0,0,1,0,0,3,0,1873.0,192.0
26208,29,technician,single,secondary,no,no,no,cellular,2,feb,110,3,-1,unknown,no,2,9,2,1,0,0,0,0,3,0,120.0,110.0
26209,26,management,single,tertiary,no,no,no,cellular,2,feb,362,1,-1,unknown,no,2,4,2,2,0,0,0,0,3,0,761.0,362.0
26211,30,admin.,single,tertiary,no,no,no,cellular,2,feb,124,1,-1,unknown,no,2,0,2,2,0,0,0,0,3,0,267.0,124.0
26212,42,self-employed,single,secondary,no,no,no,cellular,2,feb,127,1,-1,unknown,no,2,6,2,1,0,0,0,0,3,0,924.0,127.0
26213,41,management,married,primary,no,yes,no,cellular,2,feb,199,1,-1,unknown,no,2,4,1,0,0,1,0,0,3,0,243.0,199.0
26214,34,technician,married,primary,no,no,no,cellular,2,feb,56,1,-1,unknown,no,2,9,1,0,0,0,0,0,3,0,1301.0,56.0
26215,35,technician,married,secondary,no,no,no,cellular,2,feb,324,1,-1,unknown,no,2,9,1,1,0,0,0,0,3,0,723.0,324.0
26216,29,management,married,tertiary,no,no,no,cellular,2,feb,180,1,-1,unknown,no,2,4,1,2,0,0,0,0,3,0,-45.0,180.0
26217,28,services,single,secondary,no,no,no,cellular,2,feb,188,1,206,other,no,2,7,2,1,0,0,0,0,1,0,0.0,188.0
26220,31,admin.,single,tertiary,no,no,yes,cellular,2,feb,75,1,206,failure,no,2,0,2,2,0,0,1,0,0,0,5.0,75.0
26221,26,management,single,tertiary,no,no,yes,cellular,2,feb,145,1,199,failure,no,2,4,2,2,0,0,1,0,0,0,0.0,145.0
26222,39,technician,married,tertiary,no,no,no,telephone,2,feb,182,1,-1,unknown,no,2,9,1,2,0,0,0,1,3,0,794.0,182.0
26223,27,management,single,tertiary,yes,yes,no,cellular,2,feb,95,1,-1,unknown,no,2,4,2,2,1,1,0,0,3,0,1414.0,95.0
26225,59,blue-collar,married,primary,no,no,no,cellular,2,feb,173,1,-1,unknown,no,2,1,1,0,0,0,0,0,3,0,0.0,173.0
26226,37,management,married,secondary,no,no,yes,cellular,2,feb,164,1,250,failure,no,2,4,1,1,0,0,1,0,0,0,10.0,164.0
26227,34,unemployed,divorced,tertiary,no,yes,no,cellular,2,feb,170,1,-1,unknown,no,2,10,0,2,0,1,0,0,3,0,182.0,170.0
26228,40,blue-collar,married,primary,no,no,no,cellular,2,feb,84,2,-1,unknown,no,2,1,1,0,0,0,0,0,3,0,418.0,84.0
26229,36,services,married,secondary,no,yes,no,cellular,2,feb,109,1,252,other,no,2,7,1,1,0,1,0,0,1,0,145.0,109.0
26230,41,blue-collar,divorced,secondary,no,yes,no,cellular,2,feb,108,2,-1,unknown,no,2,1,0,1,0,1,0,0,3,0,-224.0,108.0
26231,36,management,married,tertiary,no,yes,yes,cellular,2,feb,408,1,-1,unknown,no,2,4,1,2,0,1,1,0,3,0,853.0,408.0
26233,38,self-employed,married,secondary,no,yes,no,cellular,2,feb,123,1,258,failure,no,2,6,1,1,0,1,0,0,0,0,290.0,123.0
26234,46,housemaid,married,primary,no,no,no,telephone,2,feb,161,1,-1,unknown,no,2,3,1,0,0,0,0,1,3,0,0.0,161.0
26235,38,management,married,tertiary,no,yes,no,cellular,2,feb,366,1,-1,unknown,no,2,4,1,2,0,1,0,0,3,0,661.0,366.0
26236,55,management,married,primary,no,no,yes,cellular,2,feb,114,1,208,failure,no,2,4,1,0,0,0,1,0,0,0,621.0,114.0
26237,33,management,single,tertiary,no,yes,no,cellular,2,feb,62,1,179,failure,no,2,4,2,2,0,1,0,0,0,0,474.0,62.0
26238,36,admin.,married,secondary,no,yes,no,cellular,2,feb,83,1,-1,unknown,no,2,0,1,1,0,1,0,0,3,0,131.0,83.0
26239,40,technician,married,secondary,no,yes,no,cellular,2,feb,96,1,266,failure,no,2,9,1,1,0,1,0,0,0,0,504.0,96.0
26240,46,blue-collar,divorced,primary,no,no,no,cellular,2,feb,173,1,-1,unknown,no,2,1,0,0,0,0,0,0,3,0,216.0,173.0
26242,46,admin.,married,primary,no,yes,no,cellular,2,feb,75,1,264,other,no,2,0,1,0,0,1,0,0,1,0,469.0,75.0
26243,38,technician,married,secondary,no,yes,no,cellular,2,feb,43,1,-1,unknown,no,2,9,1,1,0,1,0,0,3,0,201.0,43.0
26244,36,unemployed,divorced,secondary,no,no,yes,cellular,2,feb,131,1,-1,unknown,no,2,10,0,1,0,0,1,0,3,0,1366.0,131.0
26245,59,blue-collar,married,secondary,no,yes,no,cellular,2,feb,136,1,-1,unknown,no,2,1,1,1,0,1,0,0,3,0,410.0,136.0
26246,30,management,single,tertiary,no,no,no,telephone,2,feb,211,2,-1,unknown,no,2,4,2,2,0,0,0,1,3,0,45.0,211.0
26247,31,technician,single,secondary,no,no,no,cellular,2,feb,361,1,-1,unknown,no,2,9,2,1,0,0,0,0,3,0,775.0,361.0
26248,34,management,married,tertiary,no,yes,no,cellular,2,feb,491,1,-1,unknown,no,2,4,1,2,0,1,0,0,3,0,490.0,491.0
26249,35,services,married,secondary,no,no,no,cellular,2,feb,71,1,-1,unknown,no,2,7,1,1,0,0,0,0,3,0,-50.0,71.0
26250,29,admin.,single,secondary,no,yes,no,cellular,2,feb,177,1,-1,unknown,yes,2,0,2,1,0,1,0,0,3,1,1027.0,177.0
26251,55,self-employed,divorced,secondary,no,no,no,cellular,2,feb,166,1,216,other,no,2,6,0,1,0,0,0,0,1,0,1530.0,166.0
26252,34,admin.,married,secondary,no,yes,no,cellular,2,feb,173,1,258,failure,no,2,0,1,1,0,1,0,0,0,0,50.0,173.0
26253,31,services,single,secondary,no,no,no,cellular,2,feb,360,1,-1,unknown,no,2,7,2,1,0,0,0,0,3,0,125.0,360.0
26254,32,management,single,tertiary,no,yes,no,cellular,2,feb,56,1,-1,unknown,no,2,4,2,2,0,1,0,0,3,0,207.0,56.0
26255,32,admin.,married,secondary,no,yes,no,cellular,2,feb,275,1,258,other,no,2,0,1,1,0,1,0,0,1,0,56.0,275.0
26256,36,admin.,married,secondary,no,yes,no,cellular,2,feb,236,2,252,other,no,2,0,1,1,0,1,0,0,1,0,0.0,236.0
26257,41,housemaid,married,primary,no,no,no,telephone,2,feb,122,3,-1,unknown,no,2,3,1,0,0,0,0,1,3,0,1332.0,122.0
26258,40,services,married,secondary,no,yes,no,cellular,2,feb,299,2,-1,unknown,no,2,7,1,1,0,1,0,0,3,0,683.0,299.0
26259,39,management,single,tertiary,no,yes,no,cellular,2,feb,268,2,196,failure,no,2,4,2,2,0,1,0,0,0,0,-145.0,268.0
26260,52,unemployed,married,primary,no,no,no,cellular,2,feb,165,1,-1,unknown,no,2,10,1,0,0,0,0,0,3,0,3175.0,165.0
26261,45,management,married,tertiary,no,yes,yes,cellular,2,feb,190,4,264,failure,no,2,4,1,2,0,1,1,0,0,0,474.0,190.0
26262,60,retired,married,primary,no,yes,yes,cellular,2,feb,157,2,252,failure,no,2,5,1,0,0,1,1,0,0,0,174.0,157.0
26264,36,management,married,tertiary,no,no,no,cellular,2,feb,124,1,178,success,no,2,4,1,2,0,0,0,0,2,0,82.0,124.0
26265,57,admin.,married,secondary,no,no,no,cellular,2,feb,261,1,265,failure,no,2,0,1,1,0,0,0,0,0,0,11.0,261.0
26267,37,management,married,primary,no,yes,no,cellular,2,feb,97,1,-1,unknown,no,2,4,1,0,0,1,0,0,3,0,1404.0,97.0
26268,49,admin.,married,secondary,no,yes,no,cellular,2,feb,231,2,271,failure,no,2,0,1,1,0,1,0,0,0,0,359.0,231.0
26269,38,entrepreneur,married,tertiary,no,yes,yes,cellular,2,feb,113,2,-1,unknown,no,2,2,1,2,0,1,1,0,3,0,136.0,113.0
26270,41,admin.,married,secondary,no,yes,no,cellular,2,feb,138,1,-1,unknown,no,2,0,1,1,0,1,0,0,3,0,437.0,138.0
26271,46,services,divorced,unknown,no,no,no,cellular,2,feb,297,1,-1,unknown,no,2,7,0,3,0,0,0,0,3,0,973.0,297.0
26272,32,management,married,tertiary,no,no,no,cellular,2,feb,124,3,-1,unknown,no,2,4,1,2,0,0,0,0,3,0,55.0,124.0
26273,38,blue-collar,married,primary,no,yes,no,cellular,2,feb,218,1,-1,unknown,no,2,1,1,0,0,1,0,0,3,0,489.0,218.0
26274,40,services,divorced,secondary,no,yes,no,cellular,2,feb,531,1,208,success,yes,2,7,0,1,0,1,0,0,2,1,687.0,531.0
26275,44,management,married,secondary,no,no,no,cellular,2,feb,194,1,-1,unknown,no,2,4,1,1,0,0,0,0,3,0,991.0,194.0
26276,35,management,single,tertiary,no,no,no,cellular,2,feb,504,1,-1,unknown,no,2,4,2,2,0,0,0,0,3,0,688.0,504.0
26277,31,technician,single,tertiary,no,no,no,cellular,2,feb,158,1,-1,unknown,no,2,9,2,2,0,0,0,0,3,0,1625.0,158.0
26279,43,management,married,secondary,yes,no,no,cellular,2,feb,154,2,-1,unknown,no,2,4,1,1,1,0,0,0,3,0,16.0,154.0
26280,29,management,single,tertiary,no,no,no,cellular,2,feb,144,1,-1,unknown,no,2,4,2,2,0,0,0,0,3,0,29.0,144.0
26281,27,student,single,secondary,no,no,no,cellular,2,feb,180,5,-1,unknown,no,2,8,2,1,0,0,0,0,3,0,1625.0,180.0
26282,36,blue-collar,married,secondary,no,no,yes,cellular,2,feb,521,2,193,other,no,2,1,1,1,0,0,1,0,1,0,-42.0,521.0
26285,45,housemaid,married,tertiary,no,yes,no,cellular,2,feb,68,1,-1,unknown,no,2,3,1,2,0,1,0,0,3,0,40.0,68.0
26286,43,management,married,tertiary,no,no,no,cellular,2,feb,319,2,-1,unknown,no,2,4,1,2,0,0,0,0,3,0,0.0,319.0
26287,34,blue-collar,married,secondary,no,yes,yes,cellular,2,feb,171,2,193,other,no,2,1,1,1,0,1,1,0,1,0,7.0,171.0
26288,43,technician,single,secondary,no,yes,no,cellular,2,feb,64,2,-1,unknown,no,2,9,2,1,0,1,0,0,3,0,257.0,64.0
26289,53,admin.,divorced,secondary,no,no,yes,cellular,2,feb,126,2,-1,unknown,no,2,0,0,1,0,0,1,0,3,0,372.0,126.0
26290,59,management,married,tertiary,no,no,no,cellular,2,feb,111,1,-1,unknown,no,2,4,1,2,0,0,0,0,3,0,3401.0,111.0
26292,35,services,divorced,secondary,no,no,no,cellular,2,feb,111,1,-1,unknown,no,2,7,0,1,0,0,0,0,3,0,6.0,111.0
26293,26,student,single,secondary,no,no,no,cellular,2,feb,406,1,-1,unknown,no,2,8,2,1,0,0,0,0,3,0,2469.0,406.0
26294,49,self-employed,married,tertiary,no,no,yes,cellular,2,feb,559,1,189,failure,no,2,6,1,2,0,0,1,0,0,0,147.0,547.0
26295,40,management,married,tertiary,no,yes,no,cellular,2,feb,279,1,-1,unknown,no,2,4,1,2,0,1,0,0,3,0,0.0,279.0
26296,53,technician,single,tertiary,no,yes,yes,cellular,2,feb,289,1,-1,unknown,no,2,9,2,2,0,1,1,0,3,0,-167.0,289.0
26297,61,housemaid,single,unknown,no,no,no,telephone,2,feb,324,1,-1,unknown,no,2,3,2,3,0,0,0,1,3,0,893.0,324.0
26298,36,unemployed,married,secondary,no,yes,no,cellular,2,feb,114,1,263,other,no,2,10,1,1,0,1,0,0,1,0,608.0,114.0
26299,32,management,married,tertiary,no,no,no,cellular,2,feb,64,2,-1,unknown,no,2,4,1,2,0,0,0,0,3,0,141.0,64.0
26300,28,student,single,secondary,no,no,no,cellular,2,feb,36,1,-1,unknown,no,2,8,2,1,0,0,0,0,3,0,689.0,36.0
26301,35,services,married,secondary,no,yes,no,cellular,2,feb,134,1,271,failure,no,2,7,1,1,0,1,0,0,0,0,630.0,134.0
26302,28,unemployed,single,tertiary,no,no,no,telephone,2,feb,39,1,-1,unknown,no,2,10,2,2,0,0,0,1,3,0,0.0,39.0
26303,57,admin.,married,secondary,no,yes,no,cellular,2,feb,87,2,265,other,no,2,0,1,1,0,1,0,0,1,0,567.0,87.0
26304,33,entrepreneur,married,tertiary,no,yes,no,cellular,2,feb,194,1,-1,unknown,no,2,2,1,2,0,1,0,0,3,0,606.0,194.0
26305,58,retired,married,secondary,no,no,no,cellular,2,feb,277,1,-1,unknown,no,2,5,1,1,0,0,0,0,3,0,1227.0,277.0
26307,41,management,married,secondary,no,yes,no,cellular,2,feb,154,2,264,other,no,2,4,1,1,0,1,0,0,1,0,0.0,154.0
26309,43,blue-collar,married,secondary,no,yes,no,cellular,2,feb,115,3,264,failure,no,2,1,1,1,0,1,0,0,0,0,1109.0,115.0
26310,60,blue-collar,married,secondary,no,no,no,cellular,2,feb,421,1,-1,unknown,no,2,1,1,1,0,0,0,0,3,0,272.0,421.0
26311,33,management,married,tertiary,no,yes,no,cellular,2,feb,214,1,-1,unknown,no,2,4,1,2,0,1,0,0,3,0,73.0,214.0
26312,58,retired,married,secondary,no,yes,yes,cellular,2,feb,156,5,-1,unknown,no,2,5,1,1,0,1,1,0,3,0,158.0,156.0
26313,45,unemployed,married,primary,no,yes,no,cellular,2,feb,570,2,-1,unknown,no,2,10,1,0,0,1,0,0,3,0,0.0,547.0
26314,38,admin.,divorced,secondary,no,yes,no,cellular,2,feb,252,1,-1,unknown,no,2,0,0,1,0,1,0,0,3,0,485.0,252.0
26315,29,management,single,tertiary,no,no,no,cellular,2,feb,156,3,-1,unknown,no,2,4,2,2,0,0,0,0,3,0,642.0,156.0
26316,32,blue-collar,single,secondary,no,no,no,cellular,2,feb,406,1,-1,unknown,no,2,1,2,1,0,0,0,0,3,0,2142.0,406.0
26318,27,blue-collar,married,primary,no,no,no,telephone,2,feb,45,1,-1,unknown,no,2,1,1,0,0,0,0,1,3,0,0.0,45.0
26319,29,blue-collar,married,secondary,no,no,no,cellular,2,feb,153,1,-1,unknown,no,2,1,1,1,0,0,0,0,3,0,1074.0,153.0
26320,48,blue-collar,divorced,secondary,yes,yes,no,cellular,2,feb,115,2,187,failure,no,2,1,0,1,1,1,0,0,0,0,-535.0,115.0
26321,39,management,married,unknown,no,no,no,cellular,2,feb,337,1,-1,unknown,no,2,4,1,3,0,0,0,0,3,0,1253.0,337.0
26323,27,admin.,single,tertiary,no,no,no,cellular,2,feb,95,3,-1,unknown,no,2,0,2,2,0,0,0,0,3,0,43.0,95.0
26324,48,services,married,secondary,no,no,no,cellular,2,feb,429,2,-1,unknown,no,2,7,1,1,0,0,0,0,3,0,22.0,429.0
26325,40,services,married,secondary,no,no,no,cellular,2,feb,114,1,-1,unknown,no,2,7,1,1,0,0,0,0,3,0,809.0,114.0
26326,31,unemployed,single,primary,no,no,no,cellular,2,feb,19,6,-1,unknown,no,2,10,2,0,0,0,0,0,3,0,1.0,19.0
26327,52,services,married,secondary,no,yes,no,cellular,2,feb,198,2,-1,unknown,no,2,7,1,1,0,1,0,0,3,0,416.0,198.0
26328,43,blue-collar,married,secondary,no,yes,no,cellular,2,feb,87,1,263,failure,no,2,1,1,1,0,1,0,0,0,0,597.0,87.0
26329,38,technician,single,secondary,no,yes,no,cellular,2,feb,159,1,187,failure,no,2,9,2,1,0,1,0,0,0,0,103.0,159.0
26330,31,services,divorced,secondary,no,no,no,cellular,2,feb,178,1,-1,unknown,no,2,7,0,1,0,0,0,0,3,0,139.0,178.0
26331,31,management,single,secondary,no,yes,no,cellular,2,feb,221,2,272,failure,no,2,4,2,1,0,1,0,0,0,0,783.0,221.0
26334,37,technician,married,secondary,no,yes,no,cellular,2,feb,247,2,269,failure,no,2,9,1,1,0,1,0,0,0,0,494.0,247.0
26335,60,services,married,secondary,no,no,yes,cellular,2,feb,260,5,195,failure,no,2,7,1,1,0,0,1,0,0,0,292.0,260.0
26337,30,technician,single,secondary,no,no,no,cellular,2,feb,465,2,-1,unknown,no,2,9,2,1,0,0,0,0,3,0,57.0,465.0
26339,32,admin.,single,tertiary,no,no,no,cellular,2,feb,141,1,75,failure,no,2,0,2,2,0,0,0,0,0,0,2004.0,141.0
